_id,cate,clink,ilink,info,loc,name,point,rand
ObjectId(5d248a2b7a10db99e1b994a9),奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p804947166.jpg,https://movie.douban.com/subject/1295038/,哈利波特是一个孤儿，从小寄养在姨妈家，受尽欺凌。但就在哈利11岁生日的时候，他意外收到了霍格沃茨学院的入学通知书。哈利从该学院派来接他的巨人海格口中得知，这是一间魔法学院，并得知了自己的身世，原来哈利的父母都是伟大的魔法师，在对付伏地魔的战斗中双双献身，唯有哈利幸免于难。    哈利进入霍格沃茨后，表现出了超乎想象的飞行天赋，得到麦格教授的推荐进入了格兰芬多的魁地奇球队。另一方面，哈利发现霍格沃茨学院内有一股黑暗势力似乎在暗暗滋长，揭开谜团的关键就在有凶恶的三头犬守护的房间内。        哈利、罗恩和赫敏三个好朋友决定探个究竟。,美国/英国,哈利·波特与魔法石,8.9,81
ObjectId(5d248a2b7a10db99e1b994ab),喜剧/动作/悬疑,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2302930556.jpg,https://movie.douban.com/subject/26311973/,天赋异禀的结巴少年秦风（刘昊然饰）警校落榜，被姥姥遣送泰国找远房表舅——号称“唐人街第一神探”，实则猥琐的大叔唐仁（王宝强饰）散心。不想一夜花天酒地后，唐仁沦为离奇凶案嫌疑人，不得不和秦风亡命天涯……穷追不舍的警探黄兰登（陈赫饰）、无敌幸运的警察坤泰（肖央饰）、穷凶极恶的匪帮三人组、高深莫测的唐人街教父、美艳风骚的老板娘阿香（佟丽娅饰）等悉数登场！七天！唐仁、秦风必须取长补短、同仇敌忾！他们能否躲避警察追捕、匪帮追杀、黑帮围剿，在短短七天内，完成找到失落的黄金并查明真凶，为自己洗清罪名这些逆天的任务？,中国大陆,唐人街探案,7.5,82
ObjectId(5d248a2b7a10db99e1b994ad),动画/奇幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg,https://movie.douban.com/subject/1307811/,琪琪今年13岁了，按照魔法界的规矩，魔法少女年满13岁就要出外进行为期一年的修行。所以琪琪带着宠物黑猫吉吉踏上了修行之旅。然而，修行之旅开始得并不顺利，当琪琪来到海边一座大城市时，人们并没有欢迎她的到来，人人都不搭理她。幸亏琪琪有一颗善良的心，当她拾到了一件别人的失物时，热心的琪琪找到了失主。她的善良赢得了面包店老板娘的好感，琪琪就在面包店开始了她用飞行魔法为客人服务的快递业务。琪琪很快适应了新环境，一次，一个热衷于飞机制造的男孩邀请琪琪去参加飞行俱乐部的聚会，途中琪琪因为帮一位老大娘送东西而被雨淋了。从此，琪琪突然发现自己的魔法正在一天天变弱。,日本,魔女宅急便,8.6,83
ObjectId(5d248a2b7a10db99e1b994af),剧情/爱情/奇幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg,https://movie.douban.com/subject/1292370/,爱德华（约翰尼•戴普饰）是一个机器人，他拥有人的心智，却有一双剪刀手，孤独地生活在古堡里，闯入古堡的化妆品推销员佩格把他带回家，让他走进了人类的世界。单纯的爱德华爱上了佩格的女儿金（薇诺娜•瑞德饰），金也慢慢的被爱德华的善良所吸引。    但是，一连串的意外事情让周围的人邻居对爱德华的态度从喜欢变成无法接受，爱德华痛苦地发现，他总是好心办坏事，连自己的爱人都不能拥抱，或许，他注定就不属于这个世界。,美国,剪刀手爱德华,8.7,84
ObjectId(5d248a2b7a10db99e1b994b1),剧情/悬疑/惊悚/犯罪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,https://movie.douban.com/subject/26580232/,艾德里安（马里奥·卡萨斯MarioCasas饰）经营着一间科技公司，事业蒸蒸日上，家中有美丽贤惠的妻子和活泼可爱的女儿，事业家庭双丰收的他是旁人羡慕的对象。然而，野心勃勃的艾德里安并未珍惜眼前来之不易的生活，一直以来，他和一位名叫劳拉（芭芭拉·蓝妮BárbaraLennie饰）的女摄影师保持着肉体关系。    某日幽会过后，两人驱车离开别墅，却在路上发生了车祸，为了掩盖事件的真相，两人决定将在车祸中死去的青年丹尼尔联同他的车一起沉入湖底。之后，劳拉遇见了一位善良的老人，老人将劳拉坏掉的车拉回家中修理，然而，令劳拉没有想到的是，这位老人，竟然就是丹尼尔的父亲。,西班牙,看不见的客人,8.8,85
ObjectId(5d248a2b7a10db99e1b994b3),动作/科幻/动画/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542867516.jpg,https://movie.douban.com/subject/26374197/,正就读中学的少年迈尔斯（沙梅克·摩尔ShameikMoore配音）意外被一只遭受放射性污染的蜘蛛咬伤，随后身体发生奇特的变化。偶然机缘，他目睹了蜘蛛侠（克里斯·派恩ChrisPine配音）和犯罪头目金并（列维·施瑞博尔LievSchreiber配音）的战斗。为了阻止金并利用时空对撞机扰乱宇宙，蜘蛛侠最终壮烈牺牲。可未过多久，来自平行宇宙的颓废的彼德·帕克（杰克·约翰逊JakeM.Johnson配音）出现在迈尔斯面前。为了阻止金并的阴谋，并帮助这个帕克返回自己的宇宙，他们闯入金并的老巢。在这一过程中，二人遭到章鱼博士和徘徊者的狙击。与此同时，来自其他宇宙的女蜘蛛侠、暗影蜘蛛侠、蜘猪侠、二次元蜘蛛妹相继出现。    他们合力与恶势力展开斗争……,美国,蜘蛛侠：平行宇宙,8.6,86
ObjectId(5d248a2b7a10db99e1b994b5),喜剧/奇幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2499793218.jpg,https://movie.douban.com/subject/27038183/,堕落沉沦的MMA选手艾迪生（艾伦饰）依靠打假拳度日，早已忘记昔日的雄心壮志。某次他和假拳掮客马东（田雨饰）商议打假赛的时候，不慎被正义感爆棚的体育记者马小（马丽饰）听到并录音。在追赶马丽的过程中，艾迪生和对方一同跌入游泳池，并遭到雷电的电击。当他们从医院醒来后，发现两人居然互换了身体。在所有复原的办法都失败后，艾迪生只能请求马小代替他去和拳王吴良（薛皓文饰）——同时也是马小的未婚夫——去打比赛。然而，娘娘的艾迪生和汉子力爆表的马小却闹出了一连串的笑话。    而在这一过程中，两人渐次发现了当年艾迪生遭遇惨败和黑幕的真相……,中国大陆,羞羞的铁拳,6.9,87
ObjectId(5d248a2b7a10db99e1b994b7),喜剧/爱情/奇幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2316177058.jpg,https://movie.douban.com/subject/19944106/,白手起家的富豪刘轩（邓超饰）新拍下了一块地皮，并联合了女强人李若兰（张雨绮饰）使用恐怖的声纳技术驱赶鱼类，用于填海造地。人鱼一族长期居住在附近区域的海里，为了继续生存，带头大哥章鱼八哥（罗志祥饰）派出了美人鱼珊珊（林允饰）“色诱”刘轩，准备刺杀。没想到珊珊在卧底过程中与刘轩暗生情愫，一次次破坏暗杀计划，而李若兰却在准备一个更丧心病狂的邪恶计划……,中国大陆/香港,美人鱼,6.7,88
ObjectId(5d248a2b7a10db99e1b994b9),动作/科幻/冒险,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529389608.jpg,https://movie.douban.com/subject/26636712/,由于在“内战”中站到了美国队长一方，蚁人斯科特·朗（保罗·路德PaulRudd饰）遭到了FBI的禁足惩罚。眼看离真正的自由还有几天功夫，偏偏麻烦找上门来。原来初代蚁人汉克·皮姆（迈克尔·道格拉斯MichaelDouglas饰）通过研究发现，他的妻子黄蜂女（米歇尔·菲佛MichellePfeiffer饰）一定还活在量子领域，而斯科特是能够将妻子带回现实世界的唯一希望。不由分说，汉克的女儿霍普（伊万杰琳·莉莉NicoleLilly饰）将斯科特带出房间。此后不久，他们不仅要躲避FBI的纠缠，更要提防来自神秘势力的袭击，而“幽灵”的出现更将斯科特等人带向前所未有的混乱当中。    斯科特能否顺利获得自由？初代黄蜂女是否还存活在量子领域的某处？,美国,蚁人2：黄蜂女现身,7.3,89
ObjectId(5d248a2b7a10db99e1b994bb),剧情/喜剧/爱情/战争,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg,https://movie.douban.com/subject/1292063/,犹太青年圭多（罗伯托·贝尼尼）邂逅美丽的女教师多拉（尼可莱塔·布拉斯基），他彬彬有礼的向多拉鞠躬：“早安！公主！”。历经诸多令人啼笑皆非的周折后，天遂人愿，两人幸福美满的生活在一起。    然而好景不长，法西斯政权下，圭多和儿子被强行送往犹太人集中营。多拉虽没有犹太血统，毅然同行，与丈夫儿子分开关押在一个集中营里。聪明乐天的圭多哄骗儿子这只是一场游戏，奖品就是一辆大坦克，儿子快乐、天真的生活在纳粹的阴霾之中。尽管集中营的生活艰苦寂寞，圭多仍然带给他人很多快乐，他还趁机在纳粹的广播里问候妻子：“早安！公主！”    法西斯政权即将倾覆，纳粹的集中营很快就要接受最后的清理，圭多编给儿子的游戏该怎么结束？他们一家能否平安的度过这黑暗的年代呢？,意大利,美丽人生,9.5,90
ObjectId(5d248a2b7a10db99e1b994bd),喜剧/奇幻,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522426850.jpg,https://movie.douban.com/subject/27107725/,兽医郝运（陈赫饰）因为一场猫咪配种事故，意外发现这个世界上有转化者存在。动物管理局带走郝运，但用各种办法都无法洗掉他的记忆，只好迫使他加入动物管理局。从此郝运和战斗力超强的吴爱爱（王子文饰）组成搭档，开始处理一桩桩动物案件......开启了一个巨大而神秘的都市精灵世界的故事。,中国大陆,动物管理局,7.7,91
ObjectId(5d248a2b7a10db99e1b994bf),喜剧/动作/犯罪/奇幻,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,https://movie.douban.com/subject/1291543/,1940年代的上海，自小受尽欺辱的街头混混阿星（周星驰）为了能出人头地，可谓窥见机会的缝隙就往里钻，今次他盯上行动日益猖獗的黑道势力“斧头帮”，想借之大名成就大业。    阿星假冒“斧头帮”成员试图在一个叫“猪笼城寨”的地方对居民敲诈，不想引来真的“斧头帮”与“猪笼城寨”居民的恩怨。“猪笼城寨”原是藏龙卧虎之处，居民中有许多身怀绝技者（元华、梁小龙等），他们隐藏于此本是为远离江湖恩怨，不想麻烦自动上身，躲都躲不及。而在观战正邪两派的斗争中，阿星逐渐领悟功夫的真谛。,中国大陆/香港,功夫,8.4,92
ObjectId(5d248a2b7a10db99e1b994c1),剧情/喜剧/家庭,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540911433.jpg,https://movie.douban.com/subject/30238247/,黄成栋（孙红雷饰）送独生儿子黄小栋（曾舜晞饰）海外留学路途中，结识了同样前往海外留学的林飒（辛芷蕾饰）和武丹丹（蒋依依饰）。一系列啼笑皆非的遭遇后，黄成栋极尽能事终留海外，陪伴儿子一起度过留学生活。剧中，三组完全不同的家庭在异国他乡相互碰撞摩擦，历经家庭关系、亲子关系、自我成长的重重考验，每个人都最终收获了属于自己的新生。,中国大陆,带着爸爸去留学,3.5,93
ObjectId(5d248a2b7a10db99e1b994c3),动作/科幻/冒险,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546360443.jpg,https://movie.douban.com/subject/26213252/,在围剿斯克鲁人的战斗中，克里人星际战队成员弗斯（布丽·拉尔森BrieLarson饰）不幸成为对方的俘虏。斯克鲁人尝试探究弗斯的记忆，最终发现连弗斯本人都不知道的一段往事，进而也得知名为温迪•劳森博士的女子掌握着他们急于得到的时空引擎。趁对方不备，拥有强大超能力的弗斯摆脱束缚，逃到了代号为C-53的地球，而这里也正是她那段失落的记忆的发生地。未过多久，神盾局探员弗瑞特工（塞缪尔·杰克逊SamuelL.Jackson饰）找上门来，而紧随其后的斯克鲁人更是引发了地球人前所未见的大骚动。    在这一过程中，弗瑞特工意识到事态的严重性，并且帮助弗斯认清本来的自己。倔强的弗斯，终于找到了真正需要保护的东西……,美国,惊奇队长,6.9,94
ObjectId(5d248a2b7a10db99e1b994c5),剧情/爱情/动画,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1998028598.jpg,https://movie.douban.com/subject/6791750/,那是一个动荡的年代，战争、饥饿、疾病、天灾，死神的阴影笼罩全球，却无法遮挡心头闪现的梦想和希望的光芒。平凡的日本少年堀越二郎（庵野秀明配音）迷恋游弋长空的飞机，梦中他与意大利飞机设计师卡普罗尼（野村万斋配音）成为朋友，享受着飞行带来的乐趣。恐怖的关东大地震，二郎邂逅一生的挂念——里见菜穗子（泷本美织配音），短暂的相逢，无序的混乱中又失之交臂。在命运的指引下，被称为天才的二郎如愿成为飞机设计师，他和前辈同侪共同努力，绞尽脑汁提升飞机的性能。欧洲的先进设计让他们痛心疾首，另一方面又充满矛盾的打造着融合了梦想和杀人属性的机器。他追逐梦想，并与菜穗子重逢。动荡的昭和时代，风雪飘摇之中步伐从未停止……    本片根据零式战斗机设计师堀越二郎的人生事迹和作家堀辰雄的同名小说改编。,日本,起风了,8.0,95
